Date,Close,t,y
8/20/2009,1007.37,1,6.915098253
8/19/2009,996.46,1,6.904208998
8/18/2009,989.67,1,6.897371554
8/17/2009,979.73,3,6.887277024
8/14/2009,1004.09,1,6.911836938
8/13/2009,1012.73,1,6.920404934
8/12/2009,1005.81,1,6.913548466
8/11/2009,994.35,1,6.902089257
8/10/2009,1007.1,3,6.914830193
8/7/2009,1010.48,1,6.918180744
8/6/2009,997.08,1,6.904831007
8/5/2009,1002.72,1,6.910471586
8/4/2009,1005.65,1,6.913389378
8/3/2009,1002.63,3,6.910381827
7/31/2009,987.48,1,6.895156243
7/30/2009,986.75,1,6.894416715
7/29/2009,975.15,1,6.882591305
7/28/2009,979.62,1,6.887164741
7/27/2009,982.18,3,6.889774591
7/24/2009,979.26,1,6.886797184
7/23/2009,976.29,1,6.883759673
7/22/2009,954.07,1,6.860737044
7/21/2009,954.58,1,6.861271453
7/20/2009,951.13,3,6.857650751
7/17/2009,940.38,1,6.846284049
7/16/2009,940.74,1,6.8466668
7/15/2009,932.68,1,6.838062162
7/14/2009,905.84,1,6.80886269
7/13/2009,901.05,3,6.80356075
7/10/2009,879.13,1,6.778932782
7/9/2009,882.68,1,6.782962734
7/8/2009,879.56,1,6.779421782
7/7/2009,881.03,1,6.781091678
7/6/2009,898.72,4,6.800971529
7/2/2009,896.42,1,6.798409053
7/1/2009,923.33,1,6.8279867
6/30/2009,919.32,1,6.823634266
6/29/2009,927.23,3,6.832201647
6/26/2009,918.9,1,6.823177303
6/25/2009,920.26,1,6.824656239
6/24/2009,900.94,1,6.803438663
6/23/2009,895.1,1,6.796935444
6/22/2009,893.04,3,6.794631373
6/19/2009,921.23,1,6.825709734
6/18/2009,918.37,1,6.82260036
6/17/2009,910.71,1,6.814224515
6/16/2009,911.97,1,6.815607095
6/15/2009,923.72,3,6.828408995
6/12/2009,946.21,1,6.852464532
6/11/2009,944.89,1,6.851068519
6/10/2009,939.15,1,6.844975211
6/9/2009,942.43,1,6.848461646
6/8/2009,939.14,3,6.844964563
6/5/2009,940.09,1,6.845975615
6/4/2009,942.46,1,6.848493478
6/3/2009,931.76,1,6.837075271
6/2/2009,944.74,1,6.850909757
6/1/2009,942.87,3,6.848928415
5/29/2009,919.14,1,6.82343845
5/28/2009,906.83,1,6.809955001
5/27/2009,893.06,1,6.794653768
5/26/2009,910.33,4,6.813807171
5/22/2009,887,1,6.787844982
5/21/2009,888.33,1,6.789343296
5/20/2009,903.47,1,6.806242905
5/19/2009,908.13,1,6.81138754
5/18/2009,909.71,3,6.813125867
5/15/2009,882.88,1,6.783189291
5/14/2009,893.07,1,6.794664965
5/13/2009,883.92,1,6.784366561
5/12/2009,908.35,1,6.811629767
5/11/2009,909.24,3,6.812609086
5/8/2009,929.23,1,6.834356286
5/7/2009,907.39,1,6.810572347
5/6/2009,919.53,1,6.82386267
5/5/2009,903.8,1,6.806608097
5/4/2009,907.24,3,6.810407024
5/1/2009,877.52,1,6.777099747
4/30/2009,872.81,1,6.771717892
4/29/2009,873.64,1,6.772668391
4/28/2009,855.16,1,6.751288586
4/27/2009,857.51,3,6.754032841
4/24/2009,866.23,1,6.764150462
4/23/2009,851.92,1,6.747492626
4/22/2009,843.55,1,6.737619177
4/21/2009,850.08,1,6.745330463
4/20/2009,832.39,3,6.724301081
4/17/2009,869.6,1,6.768033336
4/16/2009,865.3,1,6.763076268
4/15/2009,852.06,1,6.747656947
4/14/2009,841.5,1,6.735186014
4/13/2009,858.73,4,6.755454554
4/9/2009,856.56,1,6.752924368
4/8/2009,825.16,1,6.715577307
4/7/2009,815.55,1,6.703862732
4/6/2009,835.48,3,6.72800641
4/3/2009,842.5,1,6.736373662
4/2/2009,834.38,1,6.726688934
4/1/2009,811.08,1,6.698366693
3/31/2009,797.87,1,6.681945677
3/30/2009,787.53,3,6.668901465
3/27/2009,815.94,1,6.704340823
3/26/2009,832.86,1,6.724865561
3/25/2009,813.88,1,6.701812935
3/24/2009,806.12,1,6.692232615
3/23/2009,822.92,3,6.712858991
3/20/2009,768.54,1,6.644492611
3/19/2009,784.04,1,6.664460039
3/18/2009,794.35,1,6.67752417
3/17/2009,778.12,1,6.656880754
3/16/2009,753.89,3,6.625246469
3/13/2009,756.55,1,6.628768625
3/12/2009,750.74,1,6.621059387
3/11/2009,721.36,1,6.581138319
3/10/2009,719.6,1,6.578695502
3/9/2009,676.53,3,6.516976793
3/6/2009,683.38,1,6.527051074
3/5/2009,682.55,1,6.525835784
3/4/2009,712.87,1,6.569299076
3/3/2009,696.33,1,6.545823686
3/2/2009,700.82,3,6.552251078
2/27/2009,735.09,1,6.599992941
2/26/2009,752.83,1,6.623839439
2/25/2009,764.9,1,6.639745106
2/24/2009,773.14,1,6.650460145
2/23/2009,743.33,3,6.611140091
2/20/2009,770.05,1,6.646455448
2/19/2009,778.94,1,6.657934021
2/18/2009,788.42,1,6.670030943
2/17/2009,789.17,4,6.67098176
2/13/2009,826.84,1,6.717611206
2/12/2009,835.19,1,6.727659244
2/11/2009,833.74,1,6.725921603
2/10/2009,827.16,1,6.717998147
2/9/2009,869.89,3,6.768366767
2/6/2009,868.6,1,6.76688272
2/5/2009,845.85,1,6.740342039
2/4/2009,832.23,1,6.724108845
2/3/2009,838.51,1,6.731626507
2/2/2009,825.44,3,6.715916577
1/30/2009,825.88,1,6.716449485
1/29/2009,845.14,1,6.739502294
1/28/2009,874.09,1,6.773183345
1/27/2009,845.71,1,6.740176511
1/26/2009,836.57,3,6.729310199
1/23/2009,831.95,1,6.723772343
1/22/2009,827.5,1,6.718409107
1/21/2009,840.24,1,6.733687565
1/20/2009,805.22,4,6.691115532
1/16/2009,850.12,1,6.745377516
1/15/2009,843.74,1,6.73784439
1/14/2009,842.62,1,6.736516085
1/13/2009,871.79,1,6.770548569
1/12/2009,870.26,3,6.768792018
1/9/2009,890.35,1,6.791614644
1/8/2009,909.73,1,6.813147852
1/7/2009,906.65,1,6.809756488
1/6/2009,934.7,1,6.840225622
1/5/2009,927.45,3,6.832438885
1/2/2009,931.8,0,6.837118199
